FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,AIAN,Asian,NHOPI,Hispanic,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
17177,Stephenson County,Illinois,44042,0.21331910449116753,0.5472957631351891,0.23938513237364334,0.799645792652468,0.08432859543163344,0.00045411198401525815,0.008060487716270832,0.0,0.053017574133781394,0.05449343808183098,0.02423181022130234,0.8622830759433211,0.21732208247094412,0.07642095207769463,0.540779744566435
17179,Tazewell County,Illinois,130555,0.22288690590172724,0.5816705603002565,0.19544253379801615,0.9256635134617595,0.01388686760369193,0.0009957489180805025,0.010210256213856229,0.0001378729271188388,0.02569798169353912,0.023407759181953966,0.019429727700960606,0.8915590561460385,0.2835369502072432,0.08818441922955582,0.781777483383203
17181,Union County,Illinois,16972,0.21464765496111243,0.5643412679707754,0.22101107706811218,0.9013080367664389,0.007777515908555267,0.0010016497761018148,0.004419043129860948,0.0007070469007777516,0.051967947207164744,0.032818760311100634,0.046652479947618265,0.8092159109510558,0.20895400229170077,0.06809625143231299,0.351890512642078
17183,Vermilion County,Illinois,73179,0.23504010713456047,0.5640689268779294,0.20089096598751008,0.7714098306891322,0.14750133234944451,0.0007105863704068107,0.008636357424944315,0.0,0.05422320611104278,0.017518687055029448,0.023218335919780352,0.825912219967371,0.16232939397556803,0.0660538776809518,0.604626085081145
17185,Wabash County,Illinois,11199,0.21769800875078132,0.5623716403250291,0.21993035092418967,0.9374944191445664,0.00964371818912403,0.000446468434681668,0.012501116171086703,0.0,0.01857308688275739,0.02134119117778373,0.022062596203181118,0.874935864545921,0.1870189840944074,0.06349409953822473,0.612886189595986
17187,Warren County,Illinois,16576,0.22224903474903476,0.581382722007722,0.19636824324324326,0.8170849420849421,0.02787162162162162,0.0013875482625482626,0.02413127413127413,0.001085907335907336,0.10804777992277992,0.020390926640926642,0.047254268574065526,0.8161513613290263,0.22030456852791877,0.07808029533917858,0.545827145827146
17189,Washington County,Illinois,13682,0.20991083174974418,0.5774009647712323,0.21268820347902354,0.950518929980997,0.004823856161379915,0.0009501534863324075,0.0018272182429469376,0.0,0.01578716561906154,0.026092676509282268,0.030173727522096922,0.8801178502489079,0.24403129127298587,0.08036167835009651,0.00683089891722985
17191,Wayne County,Illinois,15994,0.22564711766912593,0.5550206327372765,0.2193322495935976,0.9572964861823183,0.002188320620232587,0.0,0.005377016381142929,0.0,0.016193572589721147,0.01894460422658497,0.042803970223325064,0.8418114143920595,0.1620879120879121,0.05175469691598724,0.294579393040361
17193,White County,Illinois,13708,0.21826670557338781,0.5500437700612781,0.2316895243653341,0.9578348409687774,0.006565509191712868,0.00021885030639042896,0.0021885030639042895,0.00021885030639042896,0.014954770936679311,0.018018675226145316,0.04545914751442746,0.8072289156626506,0.14923559785359927,0.05224258378050015,0.3651365568927
17195,Whiteside County,Illinois,55192,0.2201949557906943,0.5655167415567474,0.21428830265255835,0.8214958689665169,0.010218872300333382,0.0006341498767937382,0.004837657631540803,9.05928395419626e-05,0.13067111175532686,0.03205174662994637,0.03374549201442555,0.8520092735703245,0.2007212776919114,0.07614631633178774,0.564489773931156
17197,Will County,Illinois,698450,0.23996706994058273,0.619106593170592,0.14092633688882525,0.5977722098933352,0.11522943660963562,0.0004696112821247047,0.05986398453718949,6.729186054835708e-05,0.1930488939795261,0.03354857183764049,0.040490973370319594,0.882359734879513,0.3645855834853634,0.13746227764933347,0.951251875839191
17199,Williamson County,Illinois,66902,0.21546441063047442,0.5885922692894084,0.1959433200801172,0.8823054617201279,0.03461779916893366,0.0028250276523870735,0.01467818600340797,0.0,0.02811575139756659,0.037457774057576755,0.023172534404863526,0.877016926568258,0.2745726718161188,0.10955424621598552,0.589653477878874
17201,Winnebago County,Illinois,283289,0.23562510369269546,0.5822640483746281,0.1821108479326765,0.6477660622191472,0.12931317488501143,0.0004094758356307516,0.028296192227725045,0.0002859270921214731,0.14985403598445404,0.04407513175591004,0.03529460507848712,0.8269709822931395,0.24595911729824071,0.08963224212668769,0.903059400735938
17203,Woodford County,Illinois,38348,0.24011682486700742,0.5723114634400751,0.1875717116929175,0.9404401794096172,0.006310628976739335,0.0003390007301554188,0.004772087201418588,0.0,0.01994888912068426,0.02818921456138521,0.012237492279184681,0.9129478072884497,0.36079369981470044,0.12411210623841877,0.298385629240648
18001,Adams County,Indiana,35995,0.3122933740797333,0.5281844700652868,0.15952215585497986,0.9276010557021809,0.004139463814418669,0.0005278510904292263,0.003139324906236977,0.0,0.046895402139186,0.017696902347548272,0.09305239708544114,0.8100431614609922,0.15231818814684178,0.04292941012669977,0.291574743779497
18003,Allen County,Indiana,388791,0.2556180570023483,0.5912508262794149,0.1531311167182368,0.7064206733180552,0.10714754199557089,0.0005427080359370459,0.049605057730245816,0.00048355028794390815,0.08769493120982738,0.048105537422419756,0.04555311976993612,0.8628377688203726,0.311348403774682,0.1031751644155293,0.870812900547469
